Faction,Word,Word Frequency per Faction,Mean of all Word Frequencies,Standard Deviation of all Word Frequencies,Is a word more or less used?,
FDP,anlegen,1.73075059192e-05,1.00481428868e-05,3.79144054378e-06,more,
FDP,rechtfertigen,1.9903631807e-05,2.44775034463e-05,2.65830622783e-06,less,
FDP,Schaffung,6.92300236767e-05,5.26856946625e-05,1.22792344408e-05,more,
FDP,Gysi,6.1441646013e-05,3.83559074674e-05,2.01048941529e-05,more,
FDP,demografischen,7.78837766363e-05,5.32257237409e-05,1.65359406255e-05,more,
FDP,erscheinen,2.85573847666e-05,1.95278031426e-05,6.62413133147e-06,more,
FDP,Personal,0.000111633413179,0.000137902417213,2.49342858334e-05,less,
FDP,Frist,8.65375295958e-05,6.38009716897e-05,1.3017041079e-05,more,
FDP,Landesregierung,7.26915248605e-05,5.09272710366e-05,1.40855811308e-05,more,
FDP,befürchten,1.64421306232e-05,2.71272352294e-05,9.1149660056e-06,less,
FDP,vergleichen,3.54803871343e-05,2.73742759503e-05,6.14312594604e-06,more,
FDP,Mark,0.000428360771499,0.00034171618507,7.05190664937e-05,more,
FDP,aussetzen,1.29806294394e-05,1.05575894729e-05,1.89312494351e-06,more,
FDP,Widerstand,3.28842612464e-05,4.71525128251e-05,1.40102008134e-05,less,
FDP,van,0.000115094914362,0.000150134735254,3.22424633383e-05,less,
FDP,Regierungszeit,0.000128075543802,4.80781505399e-05,4.19638527266e-05,more,
FDP,ordentlich,0.000111633413179,8.76373249365e-05,1.88987342697e-05,more,
FDP,Leid,0.000122883292026,0.000148657087851,2.27258348628e-05,less,
FDP,endgültig,2.42305082868e-05,3.59450932686e-05,8.85341873754e-06,less,
FDP,bedenken,3.46150118383e-05,2.61960571063e-05,5.69243098953e-06,more,
FDP,Bedenken,4.1538014206e-05,5.18949752548e-05,7.83699007033e-06,less,
FDP,Lindner,6.05762707171e-06,2.14645969103e-05,1.39172396476e-05,less,
FDP,Bonds,6.92300236767e-05,4.02977623854e-05,1.71854101429e-05,more,
FDP,Heil,0.000141921548537,6.14882976502e-05,4.65809760249e-05,more,
FDP,gewähren,1.73075059192e-05,2.11934096515e-05,3.3725813452e-06,less,
FDP,gefallen,7.09607742686e-05,8.48127102924e-05,8.44132911057e-06,less,
FDP,Bürokratie,0.000120287166138,8.11501017072e-05,3.3527435688e-05,more,
FDP,Wasser,0.000111633413179,0.000140146960259,2.27079260141e-05,less,
FDP,Maßstab,1.47113800313e-05,2.4814832024e-05,5.57014100608e-06,less,
FDP,Spielraum,2.50958835828e-05,2.00111829765e-05,4.89042242643e-06,more,
FDP,normal,4.75956412777e-05,6.2966650976e-05,1.00972870145e-05,less,
FDP,Anpassung,8.74029048918e-05,6.33843532568e-05,1.42600275412e-05,more,
FDP,Schneider,7.87491519322e-05,2.62174790965e-05,2.69578619448e-05,more,
FDP,Krankenversicherung,3.80765130222e-05,7.77098309972e-05,3.52172204391e-05,less,
FDP,Neuverschuldung,8.74029048918e-05,3.90074954277e-05,2.61426298496e-05,more,
FDP,erleichtern,2.76920094707e-05,2.17252339937e-05,4.67853366463e-06,more,
FDP,anwesend,2.59612588788e-05,3.12169045783e-05,3.8457655771e-06,less,
FDP,dieselb,2.33651329909e-05,2.5463136733e-05,1.50178278742e-06,less,
FDP,verhandeln,1.73075059192e-05,2.67242052856e-05,5.3403553278e-06,less,
FDP,Plenum,6.49031471969e-05,4.87162023172e-05,9.06088556706e-06,more,
FDP,schwach,3.54803871343e-05,5.76948466513e-05,1.27708588025e-05,less,
FDP,ausländisch,4.58648906858e-05,5.953364044e-05,9.19583757874e-06,less,
FDP,Spiel,0.000143652299129,0.00015259131158,5.79129051534e-06,less,
FDP,ober,0.000129806294394,0.00015164353975,1.37595006357e-05,less,
FDP,ziemlich,3.54803871343e-05,5.96582033798e-05,1.64427115064e-05,less,
FDP,US,0.000102114284923,0.000165133564106,6.17753571597e-05,less,
FDP,Ankündigung,1.29806294394e-05,6.00326078505e-05,4.47628788328e-05,less,
FDP,fehlend,3.54803871343e-05,4.84775697267e-05,9.39809868033e-06,less,
FDP,unterstellen,3.89418883181e-05,2.76077340184e-05,6.66474880558e-06,more,
FDP,überlassen,4.067263891e-05,3.57612727256e-05,4.78140921539e-06,more,
FDP,Demonstration,3.63457624303e-05,5.49563302477e-05,1.19417618698e-05,less,
FDP,Einsparung,6.66338977888e-05,5.36395343472e-05,1.24146595754e-05,more,
FDP,retten,1.55767553273e-05,3.21870321691e-05,1.57059278691e-05,less,
FDP,Angriff,5.27878930535e-05,6.15472391786e-05,7.0649667807e-06,less,
FDP,Stellung,8.56721542999e-05,9.73827963337e-05,1.06389187244e-05,less,
FDP,hingegen,7.18261495645e-05,5.40174495956e-05,1.47830487914e-05,more,
FDP,erfreulich,5.97108954211e-05,4.1451128316e-05,1.5322544059e-05,more,
FDP,realisieren,2.24997576949e-05,1.74350518808e-05,3.9308243869e-06,more,
FDP,Roth,2.76920094707e-05,1.49968633154e-05,8.30928358893e-06,more,
FDP,ansetzen,3.89418883181e-05,2.70073408162e-05,7.15104001819e-06,more,
FDP,Partnerschaft,5.27878930535e-05,3.68918501299e-05,9.33217986361e-06,more,
FDP,Schavan,6.05762707171e-06,4.4817342374e-05,2.68937089074e-05,less,
FDP,Ulla,2.0769007103e-05,1.20055937266e-05,6.15110992172e-06,more,
FDP,Professor,4.49995153898e-05,5.15686520044e-05,3.67585189262e-06,less,
FDP,Versprechen,2.50958835828e-05,5.15439838481e-05,1.95822514528e-05,less,
FDP,Verschuldung,8.74029048918e-05,5.34039134769e-05,1.99662453941e-05,more,
FDP,Südsudan,9.51912825554e-06,2.3906371917e-05,1.4092973071e-05,less,
FDP,Oppositionsfraktion,4.067263891e-05,2.97599859494e-05,9.03296307353e-06,more,
FDP,Aigner,1.90382565111e-05,4.88426781025e-05,2.55744171036e-05,less,
FDP,Neue,8.99990307797e-05,8.00380193965e-05,6.49192280343e-06,more,
FDP,Ablehnung,2.42305082868e-05,3.40875712835e-05,8.36033500685e-06,less,
FDP,Korruption,3.80765130222e-05,5.09411439317e-05,8.95763801749e-06,less,
FDP,Zentrum,3.11535106545e-05,2.56451220787e-05,4.62237356988e-06,more,
FDP,empfinden,9.51912825554e-06,1.48874420194e-05,3.56248120713e-06,less,
FDP,Hinz,3.98072636141e-05,5.02886624849e-05,9.19070576897e-06,less,
FDP,Innovation,0.000128075543802,9.19125261394e-05,2.77907592072e-05,more,
FDP,öffnen,7.35569001565e-05,5.12853372244e-05,1.40619166388e-05,more,
FDP,Linkspartei,7.09607742686e-05,4.29369418914e-05,2.3133447985e-05,more,
FDP,Polizist,9.77874084433e-05,7.48744018316e-05,1.82454327155e-05,more,
FDP,Beziehung,3.02881353585e-05,4.00111396896e-05,9.4210247476e-06,less,
FDP,fern,0.000548647937638,0.000448823197909,5.04986092795e-05,more,
FDP,begreifen,1.03845035515e-05,2.19358690523e-05,9.63925643522e-06,less,
FDP,Verlängerung,5.88455201252e-05,7.15089131601e-05,7.03330092015e-06,less,
FDP,Sprache,9.43259072595e-05,7.40332906734e-05,1.44198145798e-05,more,
FDP,Brandenburg,5.27878930535e-05,4.01453325069e-05,1.15775230683e-05,more,
FDP,Pronold,3.02881353585e-05,9.74692934376e-06,1.16306555062e-05,more,
FDP,üblich,2.59612588788e-05,4.06119521671e-05,9.49011087128e-06,less,
FDP,unzureichend,2.33651329909e-05,3.99410234223e-05,1.48495346806e-05,less,
FDP,vorbereiten,8.65375295958e-06,1.01653724622e-05,1.19972636144e-06,less,
FDP,speziell,5.79801448292e-05,4.14076533268e-05,1.00215537435e-05,more,
FDP,aufgeben,2.24997576949e-05,1.81355914178e-05,3.00974439651e-06,more,
FDP,Bemühung,5.36532683494e-05,3.86582074101e-05,9.95584788369e-06,more,
FDP,steigern,3.63457624303e-05,2.94075232642e-05,6.87767469217e-06,more,
FDP,Sudan,2.24997576949e-05,3.34020279931e-05,7.12362424663e-06,less,
FDP,ausreichen,0.000146248425017,0.00016642244746,1.82235254539e-05,less,
FDP,überwiegend,5.01917671656e-05,4.08015452784e-05,5.43749122494e-06,more,
FDP,Regierungsfraktion,2.24997576949e-05,4.67077765362e-05,2.39189414797e-05,less,
FDP,Potenziale,3.89418883181e-05,3.20175470557e-05,6.83386053868e-06,more,
FDP,irgendwelch,5.01917671656e-05,4.05187250112e-05,6.44035668094e-06,more,
FDP,anhören,1.90382565111e-05,1.24196328595e-05,4.18105405978e-06,more,
FDP,Aktion,0.000108171911995,0.00012893952632,1.48934049972e-05,less,
FDP,Haushaltskonsolidierung,8.2210653116e-05,3.92316523365e-05,2.37392007558e-05,more,
FDP,Erklärung,2.68266341747e-05,5.72579959199e-05,1.94191975879e-05,less,
FDP,appellieren,1.12498788475e-05,1.67583610369e-05,3.09297937752e-06,less,
FDP,Bundessicherheitsrat,1.90382565111e-05,1.22618999222e-05,5.18028541227e-06,more,
FDP,einschränken,1.38460047353e-05,1.264001415e-05,1.16453118769e-06,more,
FDP,Frank,0.000102114284923,0.000127249223112,1.81623946379e-05,less,
FDP,erstmals,7.87491519322e-05,3.84547113149e-05,2.26872986371e-05,more,
FDP,Joachim,8.65375295958e-06,3.75041168141e-06,2.52123651138e-06,more,
FDP,Rainer,1.64421306232e-05,8.83730922317e-06,5.44840056471e-06,more,
FDP,Verwaltung,0.000136729296761,0.000108584533591,2.24168603807e-05,more,
FDP,kalt,5.45186436454e-05,4.07575584918e-05,9.74378814476e-06,more,
FDP,Lärm,4.41341400939e-05,6.67285145595e-05,2.0398937503e-05,less,
FDP,offenkundig,1.64421306232e-05,2.52568140152e-05,7.60009089754e-06,less,
FDP,Element,6.2307021309e-05,4.27378313561e-05,1.15389173017e-05,more,
FDP,Reaktorsicherheit,9.51912825554e-06,5.85253793975e-06,3.49601522751e-06,more,
FDP,Krankenhaus,1.64421306232e-05,3.16414422093e-05,1.14375193907e-05,less,
FDP,Auskunft,1.90382565111e-05,3.26387446157e-05,1.05920207164e-05,less,
FDP,Gefühl,7.00953989726e-05,4.73575831092e-05,1.18595181557e-05,more,
FDP,übertragen,3.02881353585e-05,3.71278929835e-05,5.41038406615e-06,less,
FDP,sozialdemokratisch,6.40377719009e-05,3.40842578006e-05,2.49770127809e-05,more,
FDP,auftreten,2.68266341747e-05,2.24514486883e-05,4.30443571848e-06,more,
FDP,Rechtsanspruch,2.59612588788e-05,3.92846144293e-05,1.32045228421e-05,less,
FDP,Vereinfachung,2.85573847666e-05,1.99389059795e-05,7.48838581523e-06,more,
FDP,Vielfalt,7.18261495645e-05,5.42950894149e-05,9.39923917585e-06,more,
FDP,Ältere,6.74992730848e-05,4.29518175524e-05,1.65600560803e-05,more,
FDP,fachlich,5.62493942373e-05,3.95720245098e-05,1.1836506515e-05,more,
FDP,vergleichbar,4.067263891e-05,3.64129528605e-05,4.21113818941e-06,more,
FDP,entnehmen,1.29806294394e-05,2.19675142088e-05,5.51176569602e-06,less,
FDP,außenpolitisch,3.37496365424e-05,3.08824707966e-05,2.33623773636e-06,more,
FDP,Vorgang,1.38460047353e-05,2.34643143121e-05,6.40817266111e-06,less,
FDP,ersetzen,9.25951566675e-05,8.46811008155e-05,7.42396287723e-06,more,
FDP,automatisch,5.19225177575e-05,4.34484014732e-05,6.37578998844e-06,more,
FDP,Tunesien,3.89418883181e-05,2.97940320845e-05,7.2876371555e-06,more,
FDP,Höhn,2.85573847666e-05,1.32767591604e-05,1.27236927141e-05,more,
FDP,Behauptung,5.53840189413e-05,3.84815958856e-05,9.9678740792e-06,more,
FDP,Rechtsstaat,0.000141921548537,9.37325497611e-05,2.79852392055e-05,more,
FDP,Zusatzfrage,8.65375295958e-07,5.00514686817e-06,4.05913596566e-06,less,
FDP,OECD,5.97108954211e-05,4.29351193399e-05,9.49445110948e-06,more,
FDP,Internet,0.000116825664954,0.000152106335032,2.53231235548e-05,less,
FDP,Nutzen,4.32687647979e-05,5.98541029633e-05,9.65442258768e-06,less,
FDP,Kernkraftwerk,9.51912825554e-05,4.71372167109e-05,3.39872657094e-05,more,
FDP,Kilometer,2.85573847666e-05,3.8362498164e-05,9.75245897636e-06,less,
FDP,ausweiten,8.65375295958e-06,1.18120173308e-05,2.35413809381e-06,less,
FDP,bürokratisch,8.2210653116e-05,5.44091933843e-05,1.50033992991e-05,more,
FDP,gebieten,4.32687647979e-05,2.97549560038e-05,1.00544413086e-05,more,
FDP,Nachricht,6.05762707171e-05,4.98688715798e-05,7.00926313592e-06,more,
FDP,Geschäftsbereich,3.46150118383e-06,2.47537736175e-06,8.25184689417e-07,more,
FDP,genetisch,3.02881353585e-05,1.91167509703e-05,5.68234221749e-06,more,
FDP,Kurzintervention,2.1634382399e-05,1.3468679076e-05,4.49892739796e-06,more,
FDP,Röspel,1.29806294394e-05,8.13265287141e-06,4.67411363338e-06,more,
FDP,Martin,2.59612588788e-06,8.061840532e-06,3.79605660432e-06,less,
FDP,Quote,0.000116825664954,9.83889019076e-05,1.43773050787e-05,more,
FDP,Atomenergie,5.19225177575e-06,3.68618989236e-05,2.49213913286e-05,less,
FDP,anweisen,0.0,9.97942608229e-07,7.20641281144e-07,less,
FDP,Artikel,1.81728812151e-05,2.71519228423e-05,7.77402741334e-06,less,
FDP,Luft,0.000102979660219,0.000131315462866,1.83656233307e-05,less,
FDP,Welle,2.85573847666e-05,2.32488065745e-05,2.69772216671e-06,more,
FDP,streng,0.00016701743212,0.000117097012505,3.67291961936e-05,more,
FDP,zustande,3.46150118383e-05,4.27157647849e-05,5.3789991155e-06,less,
FDP,Potenzial,9.34605319635e-05,6.86704688036e-05,1.63487067296e-05,more,
FDP,Energiekonzept,8.13452778201e-05,5.63605351721e-05,2.38082222196e-05,more,
FDP,Bremen,2.94227600626e-05,1.82792310979e-05,6.27859981681e-06,more,
FDP,Elterngeld,1.90382565111e-05,5.38702497425e-05,1.93271346453e-05,less,
FDP,schieben,3.98072636141e-05,5.81154767738e-05,1.67024345911e-05,less,
FDP,außerordentlich,5.97108954211e-05,3.3883669045e-05,1.7100450586e-05,more,
FDP,Träger,4.32687647979e-05,5.67474654745e-05,1.23082671441e-05,less,
FDP,Finanzpolitik,5.10571424615e-05,2.86827335861e-05,1.23264436593e-05,more,
FDP,Angabe,2.42305082868e-05,3.30279273494e-05,5.72615901022e-06,less,
FDP,Lauf,9.34605319635e-05,0.000147688937511,5.23694674264e-05,less,
FDP,Atomkraftwerk,1.03845035515e-05,7.71786473186e-05,5.60243498474e-05,less,
FDP,Aktivität,2.42305082868e-05,4.00177742229e-05,1.04436397774e-05,less,
FDP,Zusatzpunkt,8.65375295958e-07,2.76317491005e-07,3.55975453324e-07,more,
FDP,verstärken,1.9903631807e-05,1.56747699343e-05,4.12056089888e-06,more,
FDP,Kosovo,3.98072636141e-05,6.88559652404e-05,2.1569784311e-05,less,
FDP,Petra,1.73075059192e-06,3.1294187877e-06,8.77150659955e-07,less,
FDP,Haushaltspolitik,5.36532683494e-05,2.67648493624e-05,1.48878775674e-05,more,
FDP,einverstanden,7.78837766363e-06,1.41724555913e-05,4.6800816835e-06,less,
FDP,momentan,2.33651329909e-05,3.09050030925e-05,6.90155379928e-06,less,
FDP,Problematik,4.75956412777e-05,3.72196591367e-05,9.71141045135e-06,more,
FDP,Sachverständige,5.27878930535e-05,8.46178933011e-05,3.04683993883e-05,less,
FDP,gründen,4.93263918696e-05,7.10630435347e-05,1.40922470504e-05,less,
FDP,viertens,2.59612588788e-06,4.61979431418e-06,1.77732439781e-06,less,
FDP,umfangreich,4.32687647979e-05,3.4617211389e-05,6.89325272931e-06,more,
FDP,qualifiziert,0.000102979660219,8.61676528239e-05,9.41911655241e-06,more,
FDP,Josef,3.46150118383e-06,7.53245899345e-06,3.47250011113e-06,less,
FDP,mittelständisch,5.36532683494e-05,3.43874267283e-05,1.67375825465e-05,more,
FDP,Insolvenz,7.26915248605e-05,9.24992566942e-05,1.96555439937e-05,less,
FDP,Unrecht,5.88455201252e-05,4.29638811588e-05,1.16470015146e-05,more,
FDP,offiziell,1.64421306232e-05,3.31096056599e-05,1.53765763441e-05,less,
FDP,Gerhard,2.85573847666e-05,1.53061593922e-05,9.55464631307e-06,more,
FDP,zerstören,4.32687647979e-06,1.41413719339e-05,5.51010017775e-06,less,
FDP,Polen,2.33651329909e-05,3.69829656884e-05,1.31573710119e-05,less,
FDP,Boden,5.01917671656e-05,8.81718333389e-05,3.53454710012e-05,less,
FDP,verständigen,5.88455201252e-05,8.84412230747e-05,2.92811065885e-05,less,
FDP,Qualifikation,5.71147695333e-05,4.05775180413e-05,9.24891826802e-06,more,
FDP,sonstig,1.55767553273e-05,2.36238966573e-05,5.19197538033e-06,less,
FDP,Absicht,2.94227600626e-05,3.41599684287e-05,4.31871991991e-06,less,
FDP,Beamter,6.05762707171e-06,4.25118524883e-06,1.44646590594e-06,more,
FDP,Wissing,1.73075059192e-06,1.9488072279e-05,1.5207155997e-05,less,
FDP,Philipp,1.90382565111e-05,1.0066372626e-05,4.84335536718e-06,more,
FDP,flexibel,2.24997576949e-05,1.28497406733e-05,5.86389019453e-06,more,
FDP,Pfalz,1.90382565111e-05,2.85212792039e-05,8.78927944481e-06,less,
FDP,namentlich,9.51912825554e-06,1.65626774914e-05,4.44646214106e-06,less,
FDP,Wieczorek,2.33651329909e-05,1.1232458329e-05,7.53699687963e-06,more,
FDP,Jan,8.56721542999e-05,0.000110648649632,1.60214166471e-05,less,
FDP,Erkrankung,1.47113800313e-05,2.50956507549e-05,5.37686898928e-06,less,
FDP,Zeul,2.33651329909e-05,1.1232458329e-05,7.53699687963e-06,more,
FDP,nachfragen,5.19225177575e-06,1.77669129775e-05,1.14883809616e-05,less,
FDP,beschleunigen,1.9903631807e-05,1.3953923335e-05,4.327873197e-06,more,
FDP,Koch,1.38460047353e-05,2.75617293937e-05,1.29784312306e-05,less,
FDP,hinnehmen,1.29806294394e-05,2.47854300217e-05,1.11005719313e-05,less,
FDP,umfassen,0.000118556415546,0.000133050089442,1.36100783378e-05,less,
FDP,meiste,0.000156632928568,0.000194386322489,3.16368587955e-05,less,
FDP,festschreiben,5.19225177575e-06,6.2007970988e-06,8.08138644277e-07,less,
FDP,Mittelstand,9.08644060756e-05,6.57829891609e-05,2.05331917426e-05,more,
FDP,Zulassung,6.74992730848e-05,5.00986256921e-05,1.04837617428e-05,more,
FDP,Leiharbeit,1.29806294394e-05,0.000158818398733,0.000135931944832,less,
FDP,ideologisch,5.45186436454e-05,4.4751976235e-05,9.60402723298e-06,more,
FDP,Gleiche,5.01917671656e-05,5.89370263954e-05,7.32541646516e-06,less,
FDP,Effekt,7.09607742686e-05,4.55178380064e-05,1.46474498231e-05,more,
FDP,Entwicklungszusammenarbeit,6.40377719009e-05,5.64143629986e-05,7.29356685697e-06,more,
FDP,zunehmen,0.000212882322806,0.000224393795552,1.03863200352e-05,less,
FDP,voraus,0.000111633413179,9.6372342117e-05,1.35898231991e-05,more,
FDP,Steuereinnahme,4.84610165737e-05,3.53628651239e-05,8.97740741101e-06,more,
FDP,ausbilden,8.65375295958e-07,7.66854537443e-06,4.25748710286e-06,less,
FDP,Fortsetzung,1.38460047353e-05,2.10572793506e-05,5.81749677661e-06,less,
FDP,attraktiv,7.52876507484e-05,4.77216074823e-05,1.50976359861e-05,more,
FDP,Betrachtung,3.46150118383e-05,2.32839279029e-05,1.08083227241e-05,more,
FDP,Universität,5.62493942373e-05,4.51031829022e-05,6.73856425961e-06,more,
FDP,messen,0.000231055204021,0.000245801943766,1.18109080084e-05,less,
FDP,Brief,3.46150118383e-05,5.43193613921e-05,1.36281366289e-05,less,
FDP,Wochenende,2.33651329909e-05,2.72501825304e-05,2.13568182481e-06,less,
FDP,Kerstin,3.46150118383e-06,1.67546271638e-06,1.1490801012e-06,more,
SPD,sagen,0.00207259181866,0.00192116786057,0.00013042948238,more,
SPD,Land,0.00122652008994,0.001378624738,0.000150996059364,less,
SPD,deutsch,0.000953443857798,0.00106155725919,8.98045837607e-05,less,
SPD,wissen,0.001064429472,0.000973394902537,7.75232661876e-05,more,
SPD,Antrag,0.00123426327233,0.00142834682416,0.00015290163427,less,
SPD,Wort,0.000416067000209,0.000344417691436,4.39232721443e-05,more,
SPD,dürfen,0.000308694871122,0.000340629776212,2.89000363681e-05,less,
SPD,brauchen,0.000982867950865,0.000821002000611,0.000144420692756,more,
SPD,lassen,0.000977189617115,0.000942819767487,1.80353248846e-05,more,
SPD,Präsident,0.00100816234666,0.00111016224083,7.82070367552e-05,less,
SPD,Prozent,0.00104016750052,0.00126386424541,0.000223640679871,less,
SPD,glauben,0.000179125619196,0.000145969020531,2.32122200389e-05,more,
SPD,sprechen,0.00111243720279,0.00098663259896,0.000121549811439,more,
SPD,Fall,0.000437747910889,0.000478749287257,3.38306972083e-05,less,
SPD,Regierung,0.00130291948949,0.00106139527032,0.000162867135596,more,
SPD,Bundestag,0.000905436127005,0.000730855838297,9.27725510114e-05,more,
SPD,Europa,0.000790837027692,0.000675411113182,9.23796944021e-05,more,
SPD,reden,0.00056473610202,0.000483790409029,6.87874672953e-05,more,
SPD,gelten,0.000176544558401,0.000195902577805,1.45227936329e-05,less,
SPD,Gesetz,0.00171537300458,0.00161010355073,7.79591368595e-05,more,
SPD,Recht,0.00114495856881,0.0013231239318,0.000109284305515,less,
SPD,Grund,0.00100300022507,0.00113833594258,0.000101062555915,less,
SPD,Zahl,0.000544087615657,0.000593558801485,4.6165235028e-05,less,
SPD,denken,0.000314373204872,0.000348149954943,3.37387366799e-05,less,
SPD,Rede,0.000619454590881,0.00048639971181,7.75425871319e-05,more,
SPD,bekommen,0.000481109732251,0.000422274775479,5.28730342771e-05,more,
SPD,Teil,0.000688110808037,0.000657703881008,2.63227449906e-05,more,
SPD,hören,0.000412969727254,0.000383684628584,2.90967369542e-05,more,
SPD,Tag,0.000594160195087,0.000540836422073,5.24674742589e-05,more,
SPD,Mittel,0.000725794295649,0.000636495032833,5.55972184196e-05,more,
SPD,handeln,0.000246749412034,0.000222844554893,2.02915856803e-05,more,
SPD,Parlament,0.000685013535083,0.000554839512559,7.16336058163e-05,more,
SPD,Bürger,0.000750056267125,0.000906043810782,0.000126261814172,less,
SPD,Woche,0.000482142156569,0.000411840294491,4.84761433887e-05,more,
SPD,bestehen,0.000163123042265,0.000202197957117,3.58659730208e-05,less,
SPD,verstehen,0.000158993344993,0.000136425249704,2.00373547143e-05,more,
SPD,Interesse,0.000360832299188,0.000429181950645,4.57727495866e-05,less,
SPD,EU,0.000497628521341,0.000696033358223,0.000164000272643,less,
SPD,bitten,5.3686064543e-05,4.56545174554e-05,6.57171051131e-06,more,
SPD,Ding,0.000400580635437,0.000316670873657,7.1890663526e-05,more,
SPD,vorlegen,0.000101693795336,8.27550359035e-05,1.53771183368e-05,more,
SPD,Präsidentin,0.000360832299188,0.000403844518251,3.15784988848e-05,less,
SPD,mal,0.00360006359734,0.00341483992663,0.000135714231658,more,
SPD,ansprechen,8.77560670415e-05,6.65816338715e-05,1.41890431738e-05,more,
SPD,bitte,0.000374770027483,0.000338199500069,3.05392198364e-05,more,
SPD,Monat,0.000437747910889,0.000358300503222,5.15248411097e-05,more,
SPD,Programm,0.000369091693733,0.000314999649,3.91621697745e-05,more,
SPD,Forderung,0.000296821991464,0.000362528509187,5.23218207665e-05,less,
SPD,aktuell,0.000237457593171,0.000221943292517,1.25168314686e-05,more,
SPD,Staatssekretär,0.000389223967937,0.000234887206911,0.00012765829888,more,
SPD,gegenüber,0.000308178658963,0.000299747543172,5.78435604268e-06,more,
SPD,vorsehen,1.85836377264e-05,1.34063038902e-05,3.89911109774e-06,more,
SPD,Bitte,8.87884913596e-05,7.21982790719e-05,9.80296998747e-06,more,
SPD,Minister,0.00138912692005,0.000836256334965,0.000324499543242,more,
SPD,Unterstützung,0.000273592444306,0.000248576068439,2.42023605956e-05,more,
SPD,Lage,0.00027152759567,0.000287654796753,1.43586067035e-05,less,
SPD,lesen,0.000338635176348,0.000274264909405,3.77916530656e-05,more,
SPD,Bildung,0.00078051278451,0.00069426251084,7.44175081681e-05,more,
SPD,zitieren,9.54992494275e-05,7.6312833754e-05,1.42651070178e-05,more,
SPD,recht,0.00251808291193,0.0029844949928,0.000326760176939,less,
SPD,Kommune,0.000456847760775,0.00042923316022,1.74568546705e-05,more,
SPD,Bericht,0.000289078809078,0.000269069538504,1.81629909889e-05,more,
SPD,Entwurf,0.000169317588174,0.000137785154028,2.30202691101e-05,more,
SPD,ablehnen,4.07807605663e-05,5.85980554683e-05,1.35240341667e-05,less,
SPD,Rolle,0.00024933047283,0.000199828944501,3.26622632098e-05,more,
SPD,Initiative,0.000251911533625,0.000215089418022,2.81910095594e-05,more,
SPD,erwarten,0.000180674255674,0.00014017271469,2.66278696164e-05,more,
SPD,Tat,0.000459945033729,0.000391931011829,4.82088485994e-05,more,
SPD,bestimmt,0.000224036077035,0.000245368553647,1.6270878406e-05,less,
SPD,fördern,0.000128536827608,0.000142634614914,1.04241823549e-05,less,
SPD,erleben,0.000166736527379,0.000130593340132,2.62795747952e-05,more,
SPD,angehen,7.58831873829e-05,8.98324609456e-05,1.25756716125e-05,less,
SPD,entstehen,9.70478859047e-05,8.85379712573e-05,6.68645160889e-06,more,
SPD,Ministerin,0.000416583212368,0.000236695337094,0.000117359456519,more,
SPD,einbringen,6.8656217156e-05,5.00733335075e-05,1.19723718851e-05,more,
SPD,lösen,0.00012182606954,0.000141066862464,1.20414686348e-05,less,
SPD,Förderung,0.000242619714762,0.000216555676551,1.95242365833e-05,more,
SPD,aufnehmen,5.57509131793e-05,3.7036321249e-05,1.0505476183e-05,more,
SPD,Anfang,0.00018273910431,0.000168012758414,1.08078484965e-05,more,
SPD,nachhaltig,0.000165704103061,0.000207746881288,3.57355968515e-05,less,
SPD,Schutz,0.000256557443057,0.000300092755724,3.31269739107e-05,less,
SPD,rund,0.00193166589923,0.00215256519337,0.000196278758955,less,
SPD,erheblich,0.000145571828857,0.000177405555734,2.84173544547e-05,less,
SPD,Hand,0.000679851413492,0.00065288751726,2.40525825496e-05,more,
SPD,hoffen,0.000112018038518,8.2315962389e-05,1.63227184127e-05,more,
SPD,geschehen,0.000101693795336,9.34306922398e-05,4.94168422552e-06,more,
SPD,zuständig,0.000180158043515,0.000153336151642,1.55766172922e-05,more,
SPD,Änderung,0.000251395321466,0.000265711010565,1.28070545735e-05,less,
SPD,lachen,2.47781836352e-05,1.6575988772e-05,4.28265350206e-06,more,
SPD,verschieden,0.000148152889652,0.000170018432711,1.7937366818e-05,less,
SPD,grundsätzlich,0.000117180160108,0.000148463475779,2.01672472706e-05,less,
SPD,Position,0.000194611983969,0.00017444308931,1.36834072016e-05,more,
SPD,vernünftig,0.00019357955965,0.000178096459304,1.14521750726e-05,more,
SPD,Auffassung,0.000129569251926,0.000144419566573,1.08286162781e-05,less,
SPD,wegen,0.000743345509057,0.000871628376182,0.000126160701951,less,
SPD,Sozialdemokrat,0.000345862146575,0.000134922223925,0.000120491316171,more,
SPD,grün,0.000402645484073,0.000486554474401,6.07910691109e-05,less,
SPD,Stadt,0.000213195621695,0.000177246122944,2.67603169275e-05,more,
SPD,rot,0.000627713985426,0.000694299337698,5.23690944024e-05,less,
SPD,kritisieren,5.98806104519e-05,7.19852140234e-05,9.92019276765e-06,less,
SPD,Kenntnis,0.000145571828857,0.000165776340145,1.71077264607e-05,less,
SPD,Konzept,0.000297338203623,0.000253827745798,3.55462584031e-05,more,
SPD,Mal,0.000203387590673,0.000193445059843,9.27684108076e-06,more,
SPD,annehmen,2.11646985218e-05,2.43614321369e-05,2.52354224523e-06,less,
SPD,gestern,0.000185836377264,0.000152178531204,2.17701405119e-05,more,
SPD,Reihe,0.000167768951697,0.000136314262106,2.39519607008e-05,more,
